Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
215	 0.004831	 0.004698	 0.000057	 0.000000	 0.000049	1.160649	 1.132877	 0.012133	 0.000000	 0.008037
216	 0.005808	 0.005714	 0.000029	 0.000000	 0.000029	1.166457	 1.138591	 0.012162	 0.000000	 0.008066
217	 0.005727	 0.005616	 0.000056	 0.000000	 0.000026	1.172184	 1.144207	 0.012218	 0.000000	 0.008092
218	 0.004419	 0.004271	 0.000073	 0.000000	 0.000043	1.176603	 1.148478	 0.012291	 0.000000	 0.008135
219	 0.004697	 0.004618	 0.000027	 0.000000	 0.000020	1.181300	 1.153096	 0.012318	 0.000000	 0.008155
220	 0.004598	 0.004514	 0.000027	 0.000000	 0.000022	1.185898	 1.157610	 0.012345	 0.000000	 0.008177
221	 0.004616	 0.004520	 0.000042	 0.000000	 0.000021	1.190514	 1.162130	 0.012387	 0.000000	 0.008198
222	 0.005632	 0.005546	 0.000035	 0.000000	 0.000021	1.196146	 1.167676	 0.012422	 0.000000	 0.008219
223	 0.005862	 0.005700	 0.000080	 0.000000	 0.000045	1.202008	 1.173376	 0.012502	 0.000000	 0.008264
224	 0.005299	 0.005218	 0.000030	 0.000000	 0.000023	1.207307	 1.178594	 0.012532	 0.000000	 0.008287
