Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
174	 0.005714	 0.005476	 0.000120	 0.000000	 0.000075	0.847570	 0.827960	 0.008662	 0.000000	 0.005716
175	 0.005801	 0.005635	 0.000078	 0.000000	 0.000048	0.853371	 0.833595	 0.008740	 0.000000	 0.005764
176	 0.005874	 0.005597	 0.000140	 0.000000	 0.000086	0.859245	 0.839192	 0.008880	 0.000000	 0.005850
177	 0.005645	 0.005547	 0.000036	 0.000000	 0.000032	0.864890	 0.844739	 0.008916	 0.000000	 0.005882
178	 0.006802	 0.006560	 0.000093	 0.000000	 0.000092	0.871692	 0.851299	 0.009009	 0.000000	 0.005974
179	 0.005652	 0.005554	 0.000044	 0.000000	 0.000028	0.877344	 0.856853	 0.009053	 0.000000	 0.006002
180	 0.005088	 0.004960	 0.000051	 0.000000	 0.000051	0.882432	 0.861813	 0.009104	 0.000000	 0.006053
181	 0.004686	 0.004605	 0.000029	 0.000000	 0.000030	0.887118	 0.866418	 0.009133	 0.000000	 0.006083
182	 0.004142	 0.004014	 0.000050	 0.000000	 0.000050	0.891260	 0.870432	 0.009183	 0.000000	 0.006133
183	 0.004781	 0.004682	 0.000048	 0.000000	 0.000028	0.896041	 0.875114	 0.009231	 0.000000	 0.006161
184	 0.004560	 0.004395	 0.000069	 0.000000	 0.000051	0.900601	 0.879509	 0.009300	 0.000000	 0.006212
185	 0.004986	 0.004904	 0.000027	 0.000000	 0.000021	0.905587	 0.884413	 0.009327	 0.000000	 0.006233
186	 0.004805	 0.004693	 0.000037	 0.000000	 0.000030	0.910392	 0.889106	 0.009364	 0.000000	 0.006263
187	 0.005052	 0.004942	 0.000035	 0.000000	 0.000033	0.915444	 0.894048	 0.009399	 0.000000	 0.006296
188	 0.005174	 0.005056	 0.000036	 0.000000	 0.000038	0.920618	 0.899104	 0.009435	 0.000000	 0.006334
189	 0.004769	 0.004647	 0.000050	 0.000000	 0.000031	0.925387	 0.903751	 0.009485	 0.000000	 0.006365
190	 0.005046	 0.004955	 0.000031	 0.000000	 0.000021	0.930433	 0.908706	 0.009516	 0.000000	 0.006386
191	 0.005299	 0.005204	 0.000031	 0.000000	 0.000023	0.935732	 0.913910	 0.009547	 0.000000	 0.006409
192	 0.005712	 0.005601	 0.000054	 0.000000	 0.000026	0.941444	 0.919511	 0.009601	 0.000000	 0.006435
193	 0.005156	 0.004849	 0.000180	 0.000000	 0.000080	0.946600	 0.924360	 0.009781	 0.000000	 0.006515
194	 0.005491	 0.005360	 0.000051	 0.000000	 0.000034	0.952091	 0.929720	 0.009832	 0.000000	 0.006549
195	 0.004820	 0.004708	 0.000039	 0.000000	 0.000035	0.956911	 0.934428	 0.009871	 0.000000	 0.006584
196	 0.005219	 0.005117	 0.000031	 0.000000	 0.000030	0.962130	 0.939545	 0.009902	 0.000000	 0.006614
197	 0.006309	 0.006176	 0.000042	 0.000000	 0.000039	0.968439	 0.945721	 0.009944	 0.000000	 0.006653
198	 0.005198	 0.005041	 0.000072	 0.000000	 0.000039	0.973637	 0.950762	 0.010016	 0.000000	 0.006692
199	 0.005582	 0.005302	 0.000150	 0.000000	 0.000072	0.979219	 0.956064	 0.010166	 0.000000	 0.006764
200	 0.005375	 0.005256	 0.000054	 0.000000	 0.000036	0.984594	 0.961320	 0.010220	 0.000000	 0.006800
201	 0.005428	 0.005270	 0.000074	 0.000000	 0.000053	0.990022	 0.966590	 0.010294	 0.000000	 0.006853
202	 0.005547	 0.005429	 0.000043	 0.000000	 0.000030	0.995569	 0.972019	 0.010337	 0.000000	 0.006883
203	 0.006131	 0.005999	 0.000039	 0.000000	 0.000039	1.001700	 0.978018	 0.010376	 0.000000	 0.006922
204	 0.005626	 0.005498	 0.000056	 0.000000	 0.000037	1.007326	 0.983516	 0.010432	 0.000000	 0.006959
205	 0.005101	 0.004954	 0.000061	 0.000000	 0.000053	1.012427	 0.988470	 0.010493	 0.000000	 0.007012
206	 0.004627	 0.004547	 0.000028	 0.000000	 0.000029	1.017054	 0.993017	 0.010521	 0.000000	 0.007041
207	 0.004976	 0.004846	 0.000049	 0.000000	 0.000049	1.022030	 0.997863	 0.010570	 0.000000	 0.007090
208	 0.005122	 0.004997	 0.000048	 0.000000	 0.000028	1.027152	 1.002860	 0.010618	 0.000000	 0.007118
209	 0.005307	 0.005191	 0.000053	 0.000000	 0.000035	1.032459	 1.008051	 0.010671	 0.000000	 0.007153
210	 0.005076	 0.004941	 0.000055	 0.000000	 0.000049	1.037535	 1.012992	 0.010726	 0.000000	 0.007202
211	 0.004552	 0.004463	 0.000030	 0.000000	 0.000033	1.042087	 1.017455	 0.010756	 0.000000	 0.007235
212	 0.004615	 0.004448	 0.000074	 0.000000	 0.000048	1.046702	 1.021903	 0.010830	 0.000000	 0.007283
213	 0.004662	 0.004556	 0.000042	 0.000000	 0.000030	1.051364	 1.026459	 0.010872	 0.000000	 0.007313
214	 0.004798	 0.004709	 0.000036	 0.000000	 0.000028	1.056162	 1.031168	 0.010908	 0.000000	 0.007341
215	 0.005180	 0.005025	 0.000068	 0.000000	 0.000054	1.061342	 1.036193	 0.010976	 0.000000	 0.007395
216	 0.005419	 0.005285	 0.000030	 0.000000	 0.000043	1.066761	 1.041478	 0.011006	 0.000000	 0.007438
217	 0.005732	 0.005625	 0.000054	 0.000000	 0.000026	1.072493	 1.047103	 0.011060	 0.000000	 0.007464
218	 0.005902	 0.005751	 0.000076	 0.000000	 0.000043	1.078395	 1.052854	 0.011136	 0.000000	 0.007507
219	 0.005444	 0.005350	 0.000028	 0.000000	 0.000021	1.083839	 1.058204	 0.011164	 0.000000	 0.007528
220	 0.005501	 0.005376	 0.000041	 0.000000	 0.000034	1.089340	 1.063580	 0.011205	 0.000000	 0.007562
221	 0.005295	 0.005167	 0.000059	 0.000000	 0.000025	1.094635	 1.068747	 0.011264	 0.000000	 0.007587
222	 0.005858	 0.005760	 0.000044	 0.000000	 0.000024	1.100493	 1.074507	 0.011308	 0.000000	 0.007611
223	 0.004856	 0.004710	 0.000070	 0.000000	 0.000043	1.105349	 1.079217	 0.011378	 0.000000	 0.007654
224	 0.005071	 0.004995	 0.000030	 0.000000	 0.000022	1.110420	 1.084212	 0.011408	 0.000000	 0.007676
