Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
147	 0.005369	 0.005235	 0.000056	 0.000000	 0.000043	0.753248	 0.732861	 0.009297	 0.000000	 0.005523
148	 0.005387	 0.005275	 0.000057	 0.000000	 0.000025	0.758635	 0.738136	 0.009354	 0.000000	 0.005548
149	 0.004696	 0.004559	 0.000069	 0.000000	 0.000039	0.763331	 0.742695	 0.009423	 0.000000	 0.005587
150	 0.004377	 0.004304	 0.000030	 0.000000	 0.000021	0.767708	 0.746999	 0.009453	 0.000000	 0.005608
151	 0.004877	 0.004761	 0.000047	 0.000000	 0.000039	0.772585	 0.751760	 0.009500	 0.000000	 0.005647
152	 0.005112	 0.005039	 0.000027	 0.000000	 0.000021	0.777697	 0.756799	 0.009527	 0.000000	 0.005668
153	 0.005245	 0.005118	 0.000054	 0.000000	 0.000039	0.782942	 0.761917	 0.009581	 0.000000	 0.005707
154	 0.005122	 0.005004	 0.000044	 0.000000	 0.000043	0.788064	 0.766921	 0.009625	 0.000000	 0.005750
155	 0.005345	 0.005205	 0.000056	 0.000000	 0.000050	0.793409	 0.772126	 0.009681	 0.000000	 0.005800
156	 0.005413	 0.005313	 0.000035	 0.000000	 0.000033	0.798822	 0.777439	 0.009716	 0.000000	 0.005833
157	 0.005550	 0.005339	 0.000089	 0.000000	 0.000079	0.804372	 0.782778	 0.009805	 0.000000	 0.005912
158	 0.006191	 0.006052	 0.000052	 0.000000	 0.000036	0.810563	 0.788830	 0.009857	 0.000000	 0.005948
159	 0.005970	 0.005834	 0.000060	 0.000000	 0.000038	0.816533	 0.794664	 0.009917	 0.000000	 0.005986
160	 0.006539	 0.006302	 0.000101	 0.000000	 0.000085	0.823072	 0.800966	 0.010018	 0.000000	 0.006071
161	 0.006489	 0.006367	 0.000042	 0.000000	 0.000042	0.829561	 0.807333	 0.010060	 0.000000	 0.006113
162	 0.006110	 0.005946	 0.000063	 0.000000	 0.000059	0.835671	 0.813279	 0.010123	 0.000000	 0.006172
163	 0.006067	 0.005944	 0.000060	 0.000000	 0.000025	0.841738	 0.819223	 0.010183	 0.000000	 0.006197
164	 0.006818	 0.006581	 0.000119	 0.000000	 0.000073	0.848556	 0.825804	 0.010302	 0.000000	 0.006270
165	 0.006662	 0.006501	 0.000054	 0.000000	 0.000041	0.855218	 0.832305	 0.010356	 0.000000	 0.006311
166	 0.007001	 0.006837	 0.000079	 0.000000	 0.000041	0.862219	 0.839142	 0.010435	 0.000000	 0.006352
167	 0.006526	 0.006318	 0.000099	 0.000000	 0.000065	0.868745	 0.845460	 0.010534	 0.000000	 0.006417
168	 0.007096	 0.006926	 0.000073	 0.000000	 0.000054	0.875841	 0.852386	 0.010607	 0.000000	 0.006471
169	 0.006657	 0.006408	 0.000097	 0.000000	 0.000092	0.882498	 0.858794	 0.010704	 0.000000	 0.006563
170	 0.007718	 0.007550	 0.000069	 0.000000	 0.000052	0.890216	 0.866344	 0.010773	 0.000000	 0.006615
171	 0.007187	 0.006976	 0.000095	 0.000000	 0.000066	0.897403	 0.873320	 0.010868	 0.000000	 0.006681
172	 0.007531	 0.007378	 0.000049	 0.000000	 0.000042	0.904934	 0.880698	 0.010917	 0.000000	 0.006723
173	 0.007237	 0.007041	 0.000098	 0.000000	 0.000044	0.912171	 0.887739	 0.011015	 0.000000	 0.006767
174	 0.007221	 0.007011	 0.000086	 0.000000	 0.000078	0.919392	 0.894750	 0.011101	 0.000000	 0.006845
175	 0.006789	 0.006595	 0.000100	 0.000000	 0.000052	0.926181	 0.901345	 0.011201	 0.000000	 0.006897
176	 0.006135	 0.005932	 0.000090	 0.000000	 0.000069	0.932316	 0.907277	 0.011291	 0.000000	 0.006966
177	 0.005943	 0.005832	 0.000048	 0.000000	 0.000032	0.938259	 0.913109	 0.011339	 0.000000	 0.006998
178	 0.006179	 0.006020	 0.000060	 0.000000	 0.000057	0.944438	 0.919129	 0.011399	 0.000000	 0.007055
179	 0.006977	 0.006830	 0.000051	 0.000000	 0.000050	0.951415	 0.925959	 0.011450	 0.000000	 0.007105
180	 0.006809	 0.006567	 0.000099	 0.000000	 0.000089	0.958224	 0.932526	 0.011549	 0.000000	 0.007194
181	 0.006466	 0.006306	 0.000058	 0.000000	 0.000054	0.964690	 0.938832	 0.011607	 0.000000	 0.007248
182	 0.006772	 0.006589	 0.000075	 0.000000	 0.000066	0.971462	 0.945421	 0.011682	 0.000000	 0.007314
183	 0.006623	 0.006432	 0.000084	 0.000000	 0.000056	0.978085	 0.951853	 0.011766	 0.000000	 0.007370
184	 0.006277	 0.006035	 0.000100	 0.000000	 0.000073	0.984362	 0.957888	 0.011866	 0.000000	 0.007443
185	 0.005756	 0.005593	 0.000061	 0.000000	 0.000040	0.990118	 0.963481	 0.011927	 0.000000	 0.007483
186	 0.006140	 0.005962	 0.000059	 0.000000	 0.000041	0.996258	 0.969443	 0.011986	 0.000000	 0.007524
187	 0.006378	 0.006198	 0.000061	 0.000000	 0.000057	1.002636	 0.975641	 0.012047	 0.000000	 0.007581
188	 0.007132	 0.006993	 0.000044	 0.000000	 0.000044	1.009768	 0.982634	 0.012091	 0.000000	 0.007625
189	 0.005880	 0.005734	 0.000052	 0.000000	 0.000041	1.015648	 0.988368	 0.012143	 0.000000	 0.007666
190	 0.006695	 0.006468	 0.000058	 0.000000	 0.000094	1.022343	 0.994836	 0.012201	 0.000000	 0.007760
191	 0.006138	 0.005971	 0.000057	 0.000000	 0.000041	1.028481	 1.000807	 0.012258	 0.000000	 0.007801
192	 0.007029	 0.006841	 0.000091	 0.000000	 0.000046	1.035510	 1.007648	 0.012349	 0.000000	 0.007847
193	 0.006716	 0.006468	 0.000128	 0.000000	 0.000074	1.042226	 1.014116	 0.012477	 0.000000	 0.007921
